group,gid
7,4746
7,4750
7,4807
7,4820
7,4822
7,4950
7,5023
7,5026
7,5055
7,5600
7,5631
7,5632
7,5876
7,5892
7,5902
7,5946
7,5947
7,5957
7,5981
7,6396
7,6448
7,6457
7,6454
7,6516
7,17736
7,11123
7,11181
7,11431
7,12069
7,12193
7,14332
7,14337
7,14333
7,14336
7,15402
7,15403
7,15405
7,15401
7,15404
7,15465
7,15464
7,15463
7,16708
7,17732
7,17731
7,17785
7,17790
7,18750
7,18764
7,18763
7,18766
7,18829
7,18828
7,19015
7,19863
7,19922
7,19925
7,19927
7,19923
7,19926
7,19924
7,19932
7,19928
7,20030
7,20025
7,20028
7,20026
7,20029
7,20160
7,20162
7,20161
7,20164
7,20163
7,22699
7,148727
7,148728
7,149669
7,157246
7,159622
7,159621
7,159889
7,166872
7,164883
7,164884
7,166601
7,166603
7,166600
7,166602
7,166869
7,166868
7,166866
7,166867
7,166871
7,166870
7,166864
7,166865
7,166875
7,166874
7,166876
7,166873
7,168466
7,168745
7,188961
7,170298
7,170610
7,172420
7,174052
7,174050
7,174051
7,174053
7,174054
7,174055
7,174283
7,174564
7,175406
7,175454
7,175455
7,175704
7,175703
7,175699
7,175700
7,175868
7,175869
7,177253
7,177254
7,176992
7,176991
7,176993
7,176990
7,176996
7,176998
7,176999
7,176995
7,176994
7,179652
7,179651
7,179649
7,179650
7,179654
7,179653
7,179915
7,179914
7,179918
7,180051
7,180050
7,180063
7,180368
7,180369
7,180398
7,180396
7,180418
7,180517
7,180486
7,180518
7,180522
7,180521
7,180519
7,180520
7,180587
7,180572
7,180586
7,180679
7,180681
7,180680
7,180790
7,180784
7,180805
7,180804
7,180807
7,180806
7,180809
7,180808
7,180855
7,180958
7,180959
7,181056
7,180973
7,180972
7,180983
7,180969
7,180970
7,180974
7,181002
7,181053
7,181060
7,181057
7,181500
7,181209
7,181210
7,181207
7,181213
7,181208
7,181245
7,181238
7,181248
7,181272
7,181276
7,181273
7,181274
7,181270
7,181364
7,181362
7,181363
7,181499
7,181497
7,181498
7,181487
7,181495
7,181494
7,181511
7,181513
7,181705
7,181781
7,181780
7,181779
7,181828
7,181827
7,181834
7,181832
7,181887
7,182094
7,182095
7,182197
7,182208
7,182202
7,182206
7,182286
7,182417
7,182418
7,182426
7,182427
7,182425
7,182442
7,182443
7,182493
7,182492
7,182495
7,182770
7,182773
7,182834
7,182968
7,182969
7,182971
7,182970
7,182972
7,182974
7,182987
7,183054
7,183169
7,183177
7,183178
7,183234
7,183235
7,183239
7,183237
7,183240
7,183238
7,183241
7,183236
7,183277
7,183318
7,183378
7,183509
7,183501
7,183490
7,183479
7,183500
7,183516
7,183514
7,183512
7,183673
7,183736
7,183742
7,184106
7,184971
7,184968
7,184967
7,185025
7,185027
7,185024
7,185026
7,185627
7,186157
7,186158
7,186159
7,186221
7,186222
7,186217
7,186213
7,186214
7,186218
7,186223
7,186224
7,186330
7,186436
7,186437
7,186435
7,186867
7,187297
7,187523
7,187535
7,187534
7,187542
7,187544
7,187543
7,187617
7,187835
7,187834
7,187839
7,187837
7,187841
7,187845
7,187842
7,187897
7,187898
7,187989
7,187984
7,187992
7,187994
7,187993
7,188238
7,188040
7,188039
7,188092
7,188098
7,188097
7,188133
7,188132
7,188239
7,188240
7,188190
7,188241
7,188191
7,188243
7,188261
7,188262
7,188319
7,188354
7,188415
7,188416
7,188417
7,188418
7,188414
7,188492
7,188435
7,188436
7,188525
7,188526
7,188491
7,188529
7,188524
7,188536
7,188538
7,188535
7,188540
7,188539
7,188541
7,188543
7,188594
7,188595
7,188596
7,188597
7,188599
7,188634
7,188627
7,188628
7,188632
7,188630
7,188636
7,188640
7,188798
7,188795
7,188811
7,188815
7,188813
7,188838
7,188839
7,188962
7,188916
7,188967
7,189028
7,189029
7,189050
7,189068
7,189067
7,189091
7,189089
7,189088
7,189090
7,189118
7,189116
7,189132
7,189208
7,189151
7,189209
7,189300
7,189259
7,189296
7,189301
7,189318
7,189346
7,189348
7,189355
7,189360
7,189359
7,189494
7,189514
7,189515
7,189691
7,189692
7,189717
7,189732
7,189721
7,189724
7,189760
7,189759
7,189763
7,189762
7,189761
7,189757
7,189758
7,189756
7,189764
7,189766
7,189765
7,189887
7,189886
7,189917
7,189924
7,189984
7,189981
7,189980
7,189983
7,189982
7,189974
7,190362
7,190269
7,190268
7,190360
7,190358
7,190363
7,190629
7,190630
7,190809
7,190547
7,190551
7,190579
7,190583
7,190624
7,190625
7,190627
7,190626
7,190628
7,190623
7,190632
7,190634
7,190633
7,190807
7,190750
7,190760
7,190808
7,190800
7,190805
7,190799
7,190810
7,190812
7,190811
7,190857
7,190861
7,190867
7,190875
7,190876
7,190880
7,190890
7,190891
7,190975
7,190971
7,190989
7,190988
7,191178
7,191031
7,191034
7,191101
7,191103
7,191099
7,191112
7,191110
7,191108
7,191111
7,191182
7,191233
7,191262
7,191293
7,191283
7,191325
7,191324
7,191326
7,191539
7,191540
7,191541
7,191536
7,191555
7,191584
7,191585
7,191583
7,191580
7,191587
7,191592
7,191586
7,191606
7,191604
7,191608
7,191605
7,191655
7,191776
7,191779
7,191851
7,191859
7,191934
7,192109
7,192108
7,192113
7,192158
7,192327
7,192331
7,192344
7,192346
7,192345
7,192386
7,192550
7,192616
7,192585
7,192583
7,192617
7,192618
7,192586
7,192584
7,192587
7,192641
7,192640
7,192637
7,192638
7,192639
7,192642
7,192652
7,192653
7,192654
7,192656
7,192655
7,192693
7,192695
7,192694
7,192707
7,192705
7,192710
7,192709
7,192712
7,192820
7,192821
7,192836
7,192833
7,192835
7,192834
7,192877
7,192934
7,192937
7,192938
7,193155
7,193248
7,193230
7,193232
7,193231
7,193245
7,193241
7,193271
7,193272
7,193270
7,193282
7,193313
7,193311
7,193484
7,193468
7,193477
7,193488
7,193490
7,193487
7,193491
7,193486
7,193489
7,193485
7,193569
7,193574
7,193570
7,193670
7,193706
7,193704
7,193703
7,193707
7,193805
7,193804
7,193806
7,193888
7,193889
7,193887
7,193983
7,193890
7,193891
7,193900
7,193898
7,193897
7,193899
7,193901
7,193984
7,193985
7,193929
7,193986
7,193928
7,193927
7,193982
7,193980
7,194110
7,194109
7,194139
7,194333
7,194332
7,194342
7,194343
7,194344
7,194341
7,194364
7,194366
7,194363
7,194362
7,194386
7,194410
7,194419
7,194420
7,194421
7,194422
7,194458
7,194456
7,194457
7,194514
7,194521
7,194578
7,194577
7,194579
7,194632
7,194671
7,194669
7,194672
7,194788
7,194973
7,194970
7,194972
7,194971
7,194983
7,194974
7,194985
7,194987
7,195045
7,195044
7,195053
7,195051
7,195052
7,195135
7,195134
7,195193
7,195192
7,195288
7,195289
7,195290
7,195291
7,195297
7,195463
7,195468
7,195464
7,195469
7,195555
7,195510
7,195509
7,195742
7,195724
7,195741
7,195743
7,195747
7,195746
7,195745
7,195744
7,195780
7,195787
7,195788
7,195792
7,195795
7,195796
7,195794
7,195947
7,195976
7,195979
7,195981
7,195980
7,195985
7,195984
7,195982
7,196018
7,196030
7,196164
7,196215
7,196218
7,196216
7,196220
7,196217
7,196219
7,196244
7,196224
7,196222
7,196225
7,196226
7,196223
7,196240
7,196242
7,196245
7,196258
7,196324
7,196401
7,196400
7,196403
7,196424
7,196448
7,196449
7,196500
7,196508
7,196507
7,196506
7,197964
7,196510
7,196515
7,196582
7,196583
7,196581
7,196644
7,196641
7,196685
7,196703
7,196705
7,196702
7,196701
7,196704
7,196748
7,196749
7,196747
7,196753
7,196751
7,196752
7,196750
7,196755
7,196754
7,196757
7,196756
7,196871
7,196870
7,196877
7,196873
7,196878
7,196931
7,196930
7,196963
7,197110
7,197111
7,197121
7,197122
7,197120
7,197138
7,197139
7,197344
7,197345
7,197343
7,197360
7,197362
7,197364
7,197394
7,197395
7,197396
7,197398
7,197519
7,197567
7,197576
7,197596
7,197606
7,197605
7,197603
7,197604
7,197607
7,197747
7,197730
7,197748
7,197739
7,197741
7,197740
7,197750
7,197749
7,197793
7,197794
7,197792
7,197851
7,197850
7,197853
7,197852
7,197855
7,197854
7,197963
7,197923
7,197961
7,197954
7,197956
7,197955
7,197977
7,197978
7,198038
7,198037
7,198036
7,198043
7,198040
7,198042
7,198041
7,198039
7,198053
7,198218
7,198215
7,198357
7,198358
7,198359
7,198430
7,198426
7,198474
7,198443
7,198459
7,198460
7,198461
7,198458
7,198462
7,198464
7,198468
7,198471
7,198479
7,198521
7,198583
7,198617
7,198635
7,198646
7,198645
7,198643
7,198664
7,198695
7,198698
7,198697
7,198821
7,198825
7,198822
7,198826
7,198823
7,198841
7,198843
7,198840
7,198838
7,198839
7,198842
7,198909
7,198938
7,198995
7,199027
7,199029
7,199031
7,199030
7,199028
7,199039
7,199133
7,199136
7,199233
7,199262
7,199263
7,199264
7,199299
7,199311
7,199369
7,199371
7,199455
7,199454
7,204292
7,199526
7,199536
7,199534
7,199531
7,199537
7,204293
7,199586
7,199645
7,199661
7,199662
7,199819
7,199815
7,199721
7,199724
7,199722
7,199723
7,199816
7,199726
7,199759
7,199758
7,199761
7,199818
7,199814
7,199813
7,199812
7,199809
7,199810
7,199811
7,200066
7,199821
7,199820
7,199867
7,199866
7,199876
7,199875
7,200067
7,199947
7,199948
7,199946
7,199955
7,199952
7,199954
7,199949
7,199953
7,199950
7,204529
7,200064
7,200063
7,200068
7,200073
7,200074
7,200069
7,200070
7,200071
7,200072
7,200095
7,204530
7,200097
7,200096
7,200110
7,200111
7,200112
7,200145
7,204531
7,200222
7,200286
7,200287
7,200305
7,200284
7,200329
7,200414
7,200412
7,200540
7,200542
7,200547
7,200543
7,200548
7,200544
7,200562
7,200561
7,200749
7,200704
7,200713
7,200712
7,200792
7,200791
7,200795
7,200789
7,200793
7,200796
7,200794
7,200859
7,200860
7,200863
7,200861
7,200862
7,200965
7,200964
7,200967
7,201037
7,201044
7,201045
7,201107
7,201108
7,201114
7,201112
7,201298
7,201277
7,201280
7,201279
7,201278
7,201297
7,201292
7,201295
7,201294
7,201293
7,201296
7,201300
7,201299
7,201362
7,201402
7,201410
7,201411
7,201446
7,201444
7,206099
7,201502
7,201501
7,201520
7,201521
7,201582
7,201625
7,201623
7,201624
7,201622
7,201626
7,201760
7,201751
7,201756
7,201824
7,201820
7,201934
7,201918
7,201933
7,201937
7,201935
7,201985
7,202061
7,202060
7,202063
7,202062
7,202051
7,202052
7,202054
7,202138
7,202139
7,202148
7,202147
7,202195
7,202215
7,202217
7,202252
7,202269
7,202383
7,202387
7,202430
7,202488
7,202489
7,202550
7,202551
7,202597
7,202596
7,202765
7,202766
7,202796
7,202810
7,202813
7,202811
7,202809
7,202815
7,202814
7,202812
7,202837
7,202840
7,202838
7,202900
7,202898
7,203079
7,203080
7,203254
7,203256
7,203255
7,203335
7,203537
7,203534
7,203532
7,203541
7,203542
7,203543
7,203544
7,203538
7,203586
7,203587
7,203585
7,203646
7,203647
7,203687
7,203685
7,203684
7,203686
7,203712
7,203726
7,203724
7,203732
7,203733
7,203781
7,203790
7,203785
7,203784
7,203811
7,203796
7,203826
7,203929
7,204054
7,204055
7,207843
7,204160
7,204159
7,204158
7,204232
7,204233
7,204241
7,204291
7,204287
7,204284
7,204290
7,204283
7,204285
7,204286
7,204307
7,204420
7,204417
7,204416
7,204412
7,204537
7,204536
7,204533
7,204540
7,204538
7,204535
7,204534
7,204547
7,204548
7,204569
7,204570
7,204568
7,204707
7,204708
7,204739
7,204899
7,204935
7,204934
7,205111
7,205114
7,205242
7,205360
7,205362
7,205361
7,205477
7,205480
7,205747
7,205746
7,205779
7,205778
7,205822
7,205970
7,206004
7,206098
7,206097
7,206102
7,206126
7,206125
7,206221
7,206222
7,206394
7,206396
7,206395
7,206390
7,206392
7,206389
7,206391
7,206393
7,206397
7,206500
7,206490
7,206498
7,206593
7,206597
7,206596
7,206616
7,206615
7,206671
7,206673
7,206672
7,206670
7,206706
7,206711
7,206708
7,206709
7,206712
7,206707
7,206710
7,206756
7,206754
7,206751
7,206802
7,206800
7,206801
7,206868
7,206875
7,206877
7,206876
7,206866
7,206867
7,206931
7,206934
7,206929
7,206933
7,206932
7,206930
7,207041
7,207046
7,207040
7,207048
7,207161
7,207111
7,207110
7,207150
7,207152
7,207153
7,207151
7,207156
7,207155
7,207158
7,207157
7,207154
7,207159
7,207160
7,207262
7,207261
7,207303
7,207302
7,207297
7,207298
7,207299
7,207311
7,207309
7,207310
7,207308
7,207371
7,207370
7,207369
7,207397
7,207525
7,207524
7,207523
7,207585
7,207580
7,207582
7,207581
7,207579
7,207584
7,207583
7,207600
7,207608
7,207634
7,207637
7,207636
7,207644
7,207678
7,207679
7,207830
7,207839
7,207840
7,207841
7,207842
7,207813
7,207829
7,207815
7,207858
7,207872
7,207903
7,208020
7,208012
7,208023
7,208021
7,208014
7,208022
7,208013
7,208019
7,208088
7,208133
7,208132
7,208246
7,208247
7,208245
7,208270
7,208268
7,208322
7,208320
7,208321
7,208425
7,208432
7,208431
7,208434
7,208503
7,208515
7,208570
7,208571
7,208569
7,208619
7,208620
7,208666
7,208665
7,208663
7,208667
7,208664
7,208710
7,208707
7,208709
7,208708
7,208738
7,208737
7,208736
7,208750
7,208812
7,208813
7,208866
7,208865
7,209024
7,209025
7,208974
7,208973
7,208971
7,208972
7,209023
7,209015
7,209016
7,209019
7,209021
7,209020
7,209017
7,209022
7,209018
7,209026
7,209098
7,209099
7,209097
7,209200
7,209202
7,209244
7,209243
7,209267
7,209268
7,209352
7,209428
7,209427
7,209429
7,209491
7,209490
7,209495
7,209513
7,209602
7,209820
7,209819
7,209734
7,209740
7,209741
7,209821
7,209822
7,209808
7,209810
7,209809
7,209812
7,209811
7,209817
7,209814
7,209818
7,209815
7,209816
7,209813
7,209840
7,209839
7,209968
7,209967
7,209971
7,209969
7,209972
7,209970
7,210054
7,210055
7,210058
7,210053
7,210056
7,210057
7,210052
7,210066
7,210189
7,210190
7,210188
7,210216
7,210218
7,210289
7,210290
7,210295
7,210294
7,210400
7,210399
7,210398
7,210409
7,210413
7,210410
7,210433
7,210635
7,210653
7,210659
7,210652
7,210756
7,210757
7,210899
7,210927
7,210925
7,210926
7,210998
7,210995
7,211000
7,211001
7,211002
7,210999
7,211034
7,211035
7,211110
7,211109
7,211151
7,211150
7,211276
7,211277
7,211274
7,211275
7,211411
7,211278
7,211417
7,211416
7,211414
7,211412
7,211413
7,211415
7,211479
7,211478
7,211585
7,211584
7,211583
7,211641
7,211640
7,211699
7,211779
7,211824
7,211843
7,211844
7,211870
7,211871
7,212008
7,212009
7,212044
7,212041
7,212042
7,212057
7,212046
7,212047
7,212075
7,212078
7,212073
7,212086
7,212080
7,212102
7,212097
7,212103
7,212098
7,212105
7,212108
7,212140
7,212139
7,212141
7,212226
7,212227
7,212228
7,212279
7,212277
7,212278
7,212280
7,212282
7,212306
7,212315
7,212319
7,212327
7,212341
7,212343
7,212372
7,212460
7,212459
7,212477
7,212476
7,212496
7,212522
7,212523
7,212524
7,212526
7,212539
7,212538
7,212541
7,212575
7,212574
7,212568
7,212731
7,212732
7,212729
7,212730
7,212741
7,212739
7,212760
7,212757
7,212761
7,212754
7,212756
7,212773
7,212778
7,212784
7,212783
7,212785
7,212817
7,212820
7,212814
7,212826
7,212824
7,212889
7,212891
7,212890
7,212892
7,212957
7,212956
7,212981
7,212987
7,212985
7,212980
7,213022
7,213024
7,213028
7,213027
7,213082
7,213079
7,213189
7,213190
7,213191
7,213201
7,213200
7,213229
7,213233
7,213231
7,213237
7,213234
7,213236
7,213230
7,213312
7,213387
7,213386
7,213459
7,213458
7,213639
7,213640
7,213637
7,213638
7,213691
7,213688
7,213689
7,213692
7,213693
7,213804
7,213806
7,213805
7,213803
7,213802
7,213859
7,213926
7,213925
7,213928
7,213929
7,214107
7,214106
7,214109
7,214115
7,214112
7,214113
7,214110
7,214111
7,214114
7,214185
7,214212
7,214214
7,214211
7,214220
7,214223
7,214324
7,214325
7,214326
7,214327
7,214323
7,214319
7,214320
7,214322
7,214321
7,214329
7,214330
7,214328
7,214571
7,214573
7,214579
7,214580
7,214578
7,214577
7,214582
7,214581
7,214647
7,214646
7,214667
7,214818
7,214817
7,214824
7,214823
7,214894
7,214927
7,214929
7,214938
7,214932
7,214939
7,215130
7,215128
7,215170
7,215172
7,215171
7,215173
7,215188
7,215194
7,215199
7,215326
7,215447
7,215443
7,215446
7,215444
7,215442
7,215445
7,215453
7,215533
7,215541
7,215542
7,215543
7,215544
7,215686
7,215754
7,215768
7,215769
7,215772
7,215770
7,215857
7,215846
7,215845
7,215936
7,215935
7,216030
7,216087
7,216088
7,216093
7,216092
7,216198
7,216275
7,216274
7,216273
7,216272
7,216270
7,216276
7,216414
7,216413
7,216445
7,216447
7,216446
7,216497
7,216536
7,216535
7,216558
7,216672
7,216743
7,216742
7,216790
7,216875
7,216876
7,217092
7,217107
7,217144
7,217318
7,217380
7,217399
7,217378
7,217396
7,217397
7,217398
7,217412
7,217438
7,217558
7,217620
7,217630
7,217631
7,217644
7,217645
7,217632
7,217650
7,217651
7,217648
7,217649
7,217676
7,217735
7,217911
7,217930
7,218001
7,217990
7,218083
7,218084
7,218088
7,218087
7,218086
7,218138
7,218194
7,218190
7,218204
7,218337
7,218339
7,218338
7,218364
7,218406
7,218429
7,218551
7,218561
7,218562
7,218650
7,218653
7,218656
7,218652
7,218654
7,218655
7,218657
7,218793
7,218792
7,218791
7,218790
7,218788
7,218796
7,218797
7,218853
7,218897
7,218901
7,218916
7,219004
7,219006
7,219005
7,219037
7,219036
7,219038
7,219265
7,219266
7,219262
7,219261
7,219267
7,219433
7,219435
7,219434
7,219636
7,219644
7,219703
7,219702
7,219701
7,219848
7,219865
7,219864
7,219869
7,219868
7,219866
7,219908
7,219902
7,219919
7,219916
7,219923
7,219917
7,219915
7,220085
7,220088
7,220392
7,220486
7,220600
7,220598
7,220596
7,220599
7,220649
7,220642
7,220710
7,220713
7,220714
7,220712
7,220715
7,221092
7,221139
7,221136
7,221141
7,221140
7,221267
7,221308
7,221370
7,221376
7,221397
7,221503
7,221539
7,221538
7,221556
7,221598
7,221596
7,221599
7,221597
7,221612
7,221711
7,221712
7,221710
7,221752
7,221767
7,221782
7,221785
7,222002
7,222028
7,222029
7,222025
7,222027
7,222026
7,222160
7,222159
7,222210
7,222207
7,222209
7,222208
7,222273
7,222272
7,222268
7,222271
7,222274
7,222279
7,222276
7,222437
7,222438
7,222439
7,222446
7,222451
7,222496
7,222493
7,222518
7,222516
7,222600
7,222664
7,222663
7,222684
7,222681
7,222689
7,222690
7,222732
7,222733
7,222725
7,222730
7,222724
7,222731
7,222734
7,222829
7,222834
7,222832
7,222833
7,222910
7,222936
7,222938
7,222937
7,222959
7,222960
7,222963
7,223074
7,223075
7,223100
7,223102
7,223103
7,223104
7,223155
7,223157
7,223156
7,223151
7,223196
7,223197
7,223273
7,223272
7,223338
7,223343
7,223344
7,223395
7,223399
7,223396
7,223397
7,223398
7,223427
7,223430
7,223428
7,223436
7,223434
7,223435
7,223570
7,223592
7,223591
7,223599
7,223598
7,223600
7,223632
7,223649
7,223669
7,223667
7,223668
7,223670
7,223675
7,223676
7,223674
7,223837
7,223838
7,223864
7,223884
7,223883
7,223885
7,223972
7,224005
7,224002
7,224064
7,224115
7,224114
7,224117
7,224116
7,224186
7,224187
7,224290
7,224289
7,224315
7,224327
7,224415
7,224502
7,224535
7,224534
7,224540
7,224536
7,224541
7,224746
7,224761
7,224765
7,224846
7,224847
7,224981
7,225016
7,225015
7,225010
7,225105
7,225273
7,225294
7,225317
7,225319
7,188841
7,190864
7,187734
7,217734
7,197979
7,189978
7,196033
7,193506
7,189243
7,200971
7,193801
7,168839
7,210524
7,181871
7,194357
7,180597
7,214949
7,192594
7,189289
7,191665
7,215856
7,194145
7,188909
7,220396
7,200326
7,190759
7,180322
7,196920
7,201391
7,193794
7,213700
7,195971
7,175701
7,181501
7,200567
7,191176
7,193771
7,188959
7,181874
7,223865
7,180601
7,191668
7,207411
7,188905
7,190757
7,187055
7,190620
7,201754
7,195965
7,208254
7,201269
7,187736
7,180371
7,197597
7,197925
7,191849
7,197746
7,193156
7,201813
7,222041
7,188250
7,189513
7,202140
7,207587
7,187716
7,193316
7,182192
7,207595
7,190854
7,212107
7,217909
7,208256
7,191543
7,200302
7,191547
7,202131
7,199139
7,192596
7,217240
7,194144
7,194051
7,188835
7,196261
7,188831
7,189152
7,191302
7,217408
7,181242
7,197047
7,192612
7,187521
7,201818
7,222830
7,223867
7,213694
7,201274
7,201038
7,196266
7,202137
7,200566
7,201039
7,200518
7,209738
7,211872
7,180787
7,209484
7,188246
7,189878
7,193312
7,196271
7,215850
7,214572
7,198412
7,187517
7,189290
7,190856
7,191109
7,183519
7,3862
7,187967
7,201408
7,155947
7,212281
7,200106
7,190352
7,209736
7,195968
7,213071
7,191538
7,195973
7,200105
7,196262
7,196259
7,207415
7,201811
7,198475
7,222913
7,201752
7,192334
7,196509
7,192607
7,192325
7,217404
7,183526
7,193795
7,217406
7,200607
7,182190
7,200102
7,207414
7,194345
7,191428
7,195031
7,210064
7,193661
7,201757
7,191660
7,183518
7,192614
7,201105
7,189345
7,200099
7,180603
7,210062
7,180604
7,192940
7,188832
7,14610
7,191418
7,214565
7,187707
7,198419
7,222735
7,200563
7,195962
7,187737
7,17788
7,207410
7,191417
7,212333
7,220646
7,189882
7,187718
7,213703
7,188829
7,191177
7,209604
7,193772
7,189719
7,207590
7,225245
7,212106
7,191546
7,200327
7,192967
7,208051
7,212547
7,223160
7,208248
7,198413
7,211869
7,196916
7,14607
7,199451
7,192333
7,188248
7,201104
7,209483
7,17727
7,208250
7,186118
7,17733
7,222912
7,190357
7,187524
7,194559
7,219253
7,168931
7,190974
7,190752
7,192326
7,189053
7,201032
7,217409
7,182980
7,197045
7,183521
7,201040
7,205821
7,189720
7,190973
7,180689
7,187516
7,180061
7,197995
7,218405
7,197518
7,181872
7,222042
7,188096
7,199081
7,196689
7,210069
7,189879
7,200171
7,189292
7,213696
7,190746
7,195466
7,182194
7,181869
7,187900
7,182775
7,177257
7,193829
7,215849
7,222831
7,217560
7,199458
7,188247
7,222679
7,19011
7,205823
7,193931
7,191658
7,207822
7,212330
7,19010
7,193315
7,180594
7,218005
7,192600
7,188899
7,205824
7,17793
7,191263
7,200786
7,213701
7,191662
7,201275
7,211827
7,202196
7,209601
7,193796
7,189119
7,193933
7,197779
7,199972
7,198415
7,192317
7,220648
7,190970
7,189059
7,190878
7,189349
7,215852
7,193310
7,194515
7,200516
7,201758
7,208017
7,223879
7,199456
7,189291
7,171362
7,198478
7,217913
7,206404
7,217904
7,220401
7,198476
7,202439
7,193798
7,217903
7,218003
7,195977
7,194990
7,223881
7,187899
7,212077
7,223162
7,192592
7,196915
7,191666
7,204415
7,207526
7,174288
7,201631
7,189298
7,192360
7,224065
7,214950
7,196922
7,191582
7,17789
7,187735
7,212328
7,202135
7,225249
7,18830
7,183524
7,219260
7,193308
7,214566
7,186209
7,206878
7,207838
7,182765
7,193602
7,198477
7,189599
7,194558
7,209249
7,217556
7,189063
7,200858
7,203528
7,189979
7,187713
7,188641
7,14609
7,187908
7,188833
7,187733
7,211111
7,203535
7,186210
7,180598
7,188537
7,11497
7,187515
7,199307
7,222822
7,210065
7,209603
7,220644
7,223878
7,180982
7,196260
7,187053
7,200065
7,199309
7,189718
7,181059
7,207828
7,210070
7,223594
7,222448
7,180600
7,222920
7,209494
7,217912
7,186434
7,210610
7,214224
7,208435
7,205113
7,208083
7,209493
7,187911
7,188913
7,206101
7,188960
7,195467
7,201445
7,214564
7,200969
7,201814
7,222275
7,191554
7,183741
7,191170
7,200303
7,222288
7,180056
7,204421
7,188837
7,187985
7,208427
7,193473
7,17787
7,223341
7,191416
7,201271
7,211108
7,192604
7,182207
7,192387
7,190755
7,219634
7,199973
7,198428
7,199135
7,210531
7,206488
7,219252
7,189288
7,218002
7,218197
7,222682
7,182213
7,217915
7,180059
7,212772
7,207645
7,188639
7,191171
7,193701
7,188635
7,208426
7,194352
7,204900
7,197598
7,4470
7,196269
7,201816
7,194409
7,189950
7,3861
7,201109
7,206492
7,218794
7,190747
7,191551
7,201753
7,217908
7,210529
7,187720
7,200324
7,214569
7,181239
7,202379
7,186119
7,182204
7,212775
7,190616
7,172724
7,180592
7,194340
7,190756
7,208018
7,180393
7,218902
7,190968
7,198417
7,207824
7,200098
7,217241
7,191545
7,199527
7,212780
7,207417
7,222917
7,180414
7,201033
7,212572
7,191175
7,202133
7,201413
7,6517
7,174290
7,225244
7,201270
7,190758
7,181870
7,203529
7,206399
7,188256
7,189293
7,200966
7,224066
7,217411
7,6515
7,180055
7,189066
7,192603
7,181706
7,182196
7,192599
7,182200
7,191179
7,201401
7,17723
7,209248
7,189064
7,189905
7,201755
7,221373
7,187988
7,187723
7,6458
7,16631
7,180062
7,168837
7,199459
7,219906
7,191174
7,180394
7,217732
7,208089
7,203787
7,200541
7,223163
7,193318
7,202065
7,207588
7,201629
7,208252
7,200103
7,180058
7,199302
7,188800
7,192455
7,177258
7,191303
7,192329
7,198157
7,17730
7,192591
7,212331
7,14335
7,197924
7,199869
7,6456
7,189354
7,11182
7,196924
7,210534
7,198420
7,191663
7,220597
7,217907
7,187529
7,223161
7,201822
7,208086
7,224763
7,182776
7,202066
7,180392
7,181058
7,188797
7,198433
7,189880
7,218403
7,189948
7,193699
7,189284
7,194140
7,201519
7,219257
7,196642
7,214570
7,187910
7,180419
7,199453
7,222277
7,201660
7,190886
7,196929
7,19014
7,193660
7,207596
7,195042
7,190967
7,210071
7,222819
7,188906
7,190879
7,190888
7,198427
7,209739
7,218007
7,168838
7,214947
7,14608
7,191549
7,193469
7,189117
7,222515
7,201812
7,193300
7,188095
7,4135
7,209735
7,191261
7,223876
7,207648
7,219255
7,196690
7,193508
7,191557
7,187705
7,200519
7,189357
7,213081
7,218193
7,222921
7,218407
7,182778
7,201284
7,213188
7,199306
7,181066
7,194334
7,195038
7,198416
7,198418
7,189904
7,192605
7,194984
7,224189
7,182110
7,207639
7,17791
7,188254
7,207418
7,188252
7,188911
7,221369
7,203531
7,181065
7,182210
7,187971
7,189919
7,201819
7,17792
7,200325
7,189245
7,215193
7,218898
7,219635
7,210931
7,212332
7,222281
7,180365
7,190885
7,194413
7,187717
7,222964
7,213070
7,192942
7,187712
7,189058
7,202283
7,201113
7,204239
7,180060
7,222915
7,194351
7,198408
7,186216
7,189726
7,187722
7,223588
7,193802
7,223866
7,209486
7,187704
7,192597
7,199304
7,191850
7,200300
7,200708
7,218200
7,168835
7,190889
7,223099
7,188192
7,199303
7,212570
7,188896
7,180595
7,195964
7,188951
7,188901
7,161691
7,194518
7,218199
7,192320
7,187710
7,219907
7,193481
7,188542
7,201984
7,193762
7,191659
7,215189
7,199535
7,203779
7,175403
7,192598
7,194336
7,187281
7,192589
7,210535
7,212728
7,188094
7,174282
7,193483
7,200706
7,209485
7,183520
7,186220
7,188802
7,189947
7,191537
7,180591
7,218903
7,188353
7,199863
7,201276
7,207638
7,218404
7,211279
7,188253
7,209245
7,200281
7,175405
7,182771
7,191552
7,189061
7,191590
7,212307
7,17724
7,188255
7,180596
7,2002
7,217905
7,209737
7,193301
7,193665
7,181320
7,188193
7,180057
7,188897
7,190549
7,192316
7,187706
7,222517
7,212779
7,223340
7,180589
7,199310
7,212758
7,222286
7,193470
7,198429
7,193307
7,190969
7,223875
7,191544
7,180373
7,201041
7,201106
7,187528
7,203783
7,210074
7,217730
7,192323
7,210072
7,215855
7,198465
7,193505
7,202132
7,188257
7,190877
7,222736
7,188796
7,193702
7,189921
7,195465
7,180324
7,210526
7,191667
7,201659
7,198159
7,189501
7,189926
7,196263
7,221137
7,196270
7,223431
7,187711
7,222686
7,187721
7,222285
7,210068
7,210401
7,180325
7,198481
